filename,l_x,l_y,c_x,c_y,r_x,r_y
frame_000243.png,0.0,0.6339285714285714,0.48660714285714285,0.6205357142857143,0.8080357142857143,0.6205357142857143
frame_000245.png,0.004464285714285714,0.6339285714285714,0.49107142857142855,0.6339285714285714,0.8303571428571429,0.6339285714285714
frame_000254.png,0.004464285714285714,0.6339285714285714,0.42857142857142855,0.625,0.8303571428571429,0.6339285714285714
frame_000261.png,0.008928571428571428,0.625,0.45535714285714285,0.6339285714285714,0.8258928571428571,0.6339285714285714
frame_000271.png,0.008928571428571428,0.6339285714285714,0.4419642857142857,0.6339285714285714,0.8303571428571429,0.625
frame_000276.png,0.008928571428571428,0.6116071428571429,0.45535714285714285,0.625,0.8660714285714286,0.6339285714285714
frame_000280.png,0.008928571428571428,0.6339285714285714,0.4419642857142857,0.6517857142857143,0.8839285714285714,0.65625
frame_000282.png,0.004464285714285714,0.6339285714285714,0.42857142857142855,0.6383928571428571,0.8482142857142857,0.6383928571428571
frame_000284.png,0.004464285714285714,0.6383928571428571,0.4330357142857143,0.6383928571428571,0.8526785714285714,0.6383928571428571
frame_000291.png,0.022321428571428572,0.6160714285714286,0.4419642857142857,0.6205357142857143,0.84375,0.6205357142857143
frame_000304.png,0.008928571428571428,0.6160714285714286,0.4642857142857143,0.625,0.875,0.6339285714285714
frame_000306.png,0.004464285714285714,0.6339285714285714,0.4419642857142857,0.6383928571428571,0.8928571428571429,0.65625
frame_000312.png,0.022321428571428572,0.6205357142857143,0.4419642857142857,0.6383928571428571,0.8660714285714286,0.6383928571428571
frame_000394.png,0.008928571428571428,0.6339285714285714,0.53125,0.6339285714285714,0.8482142857142857,0.6339285714285714
frame_000401.png,0.004464285714285714,0.6339285714285714,0.5491071428571429,0.6383928571428571,0.8660714285714286,0.6383928571428571
frame_000403.png,0.008928571428571428,0.6205357142857143,0.5535714285714286,0.6383928571428571,0.8705357142857143,0.6339285714285714
frame_000404.png,0.013392857142857142,0.6339285714285714,0.5625,0.6383928571428571,0.8482142857142857,0.6383928571428571
frame_000405.png,0.0,0.6339285714285714,0.5669642857142857,0.6339285714285714,0.84375,0.6428571428571429
frame_000406.png,0.008928571428571428,0.6205357142857143,0.5535714285714286,0.6205357142857143,0.8080357142857143,0.6205357142857143
frame_000407.png,0.008928571428571428,0.625,0.5848214285714286,0.6116071428571429,0.8080357142857143,0.6026785714285714
frame_000414.png,0.022321428571428572,0.6339285714285714,0.5044642857142857,0.6428571428571429,0.8482142857142857,0.6339285714285714
frame_000418.png,0.013392857142857142,0.6205357142857143,0.5267857142857143,0.625,0.84375,0.625
frame_000419.png,0.026785714285714284,0.6339285714285714,0.5669642857142857,0.625,0.8303571428571429,0.625
frame_000420.png,0.013392857142857142,0.65625,0.5535714285714286,0.6607142857142857,0.8660714285714286,0.6607142857142857
frame_000422.png,0.013392857142857142,0.65625,0.59375,0.6517857142857143,0.8482142857142857,0.65625
frame_000428.png,0.004464285714285714,0.6339285714285714,0.5625,0.6383928571428571,0.8169642857142857,0.6339285714285714
frame_000431.png,0.008928571428571428,0.6339285714285714,0.5535714285714286,0.6116071428571429,0.8348214285714286,0.6116071428571429
frame_000432.png,0.10267857142857142,0.6205357142857143,0.5714285714285714,0.6205357142857143,0.84375,0.6339285714285714
frame_000434.png,0.26339285714285715,0.6205357142857143,0.5535714285714286,0.6116071428571429,0.7901785714285714,0.6116071428571429
frame_000439.png,0.2544642857142857,0.6383928571428571,0.5491071428571429,0.6116071428571429,0.8348214285714286,0.6116071428571429
frame_000440.png,0.2544642857142857,0.6428571428571429,0.5357142857142857,0.6428571428571429,0.8348214285714286,0.6339285714285714
frame_000441.png,0.23214285714285715,0.6607142857142857,0.5669642857142857,0.65625,0.8705357142857143,0.65625
frame_000442.png,0.20089285714285715,0.65625,0.5089285714285714,0.65625,0.8705357142857143,0.65625
frame_000444.png,0.20982142857142858,0.65625,0.5758928571428571,0.6517857142857143,0.875,0.6428571428571429
frame_000445.png,0.20089285714285715,0.6785714285714286,0.5133928571428571,0.6651785714285714,0.875,0.6607142857142857
frame_000446.png,0.20535714285714285,0.6964285714285714,0.5223214285714286,0.6964285714285714,0.9241071428571429,0.6830357142857143
frame_000448.png,0.1875,0.7008928571428571,0.5625,0.7008928571428571,0.9464285714285714,0.7008928571428571
frame_000450.png,0.22321428571428573,0.6339285714285714,0.5044642857142857,0.6383928571428571,0.875,0.6383928571428571
frame_000451.png,0.21428571428571427,0.65625,0.48214285714285715,0.65625,0.875,0.65625
frame_000452.png,0.20535714285714285,0.6607142857142857,0.45089285714285715,0.6607142857142857,0.8883928571428571,0.6651785714285714
frame_000465.png,0.049107142857142856,0.6428571428571429,0.38392857142857145,0.65625,0.8705357142857143,0.6607142857142857
frame_000466.png,0.07142857142857142,0.6116071428571429,0.41517857142857145,0.6339285714285714,0.8571428571428571,0.6339285714285714
frame_000471.png,0.026785714285714284,0.6205357142857143,0.35267857142857145,0.6116071428571429,0.7946428571428571,0.6116071428571429
frame_000474.png,0.026785714285714284,0.625,0.3125,0.6339285714285714,0.8303571428571429,0.6339285714285714
frame_000476.png,0.04017857142857143,0.6116071428571429,0.38392857142857145,0.6116071428571429,0.8080357142857143,0.6116071428571429
frame_000482.png,0.022321428571428572,0.6116071428571429,0.2857142857142857,0.6116071428571429,0.8169642857142857,0.625
frame_000487.png,0.044642857142857144,0.6160714285714286,0.35267857142857145,0.6160714285714286,0.8035714285714286,0.6160714285714286
frame_000488.png,0.026785714285714284,0.625,0.3482142857142857,0.625,0.8125,0.6339285714285714
frame_000491.png,0.022321428571428572,0.6339285714285714,0.33482142857142855,0.6339285714285714,0.8526785714285714,0.6517857142857143
frame_000492.png,0.04017857142857143,0.6160714285714286,0.36160714285714285,0.6160714285714286,0.8080357142857143,0.6116071428571429
frame_000506.png,0.026785714285714284,0.6116071428571429,0.36160714285714285,0.6205357142857143,0.8080357142857143,0.6339285714285714
frame_000508.png,0.004464285714285714,0.6160714285714286,0.32142857142857145,0.6160714285714286,0.8035714285714286,0.625
frame_000528.png,0.0625,0.625,0.39285714285714285,0.6383928571428571,0.8482142857142857,0.6339285714285714
frame_000531.png,0.0625,0.6428571428571429,0.41517857142857145,0.65625,0.8660714285714286,0.65625
frame_000533.png,0.07142857142857142,0.6339285714285714,0.44642857142857145,0.6339285714285714,0.8482142857142857,0.6428571428571429
frame_000534.png,0.04017857142857143,0.6517857142857143,0.39285714285714285,0.65625,0.84375,0.65625
frame_000542.png,0.09375,0.65625,0.4330357142857143,0.6785714285714286,0.8883928571428571,0.6785714285714286
frame_000544.png,0.16071428571428573,0.6339285714285714,0.45089285714285715,0.6339285714285714,0.8482142857142857,0.6339285714285714
frame_000545.png,0.16517857142857142,0.6339285714285714,0.44642857142857145,0.6339285714285714,0.8482142857142857,0.6383928571428571
frame_000548.png,0.10714285714285714,0.6428571428571429,0.45089285714285715,0.6517857142857143,0.8571428571428571,0.65625
frame_000550.png,0.09375,0.6651785714285714,0.42410714285714285,0.6651785714285714,0.875,0.6651785714285714
frame_000552.png,0.16071428571428573,0.6517857142857143,0.4330357142857143,0.6517857142857143,0.8080357142857143,0.6517857142857143
frame_000553.png,0.14732142857142858,0.65625,0.44642857142857145,0.65625,0.875,0.6607142857142857
frame_000558.png,0.17410714285714285,0.6517857142857143,0.48660714285714285,0.65625,0.8660714285714286,0.6517857142857143
frame_000559.png,0.20535714285714285,0.6339285714285714,0.48214285714285715,0.6339285714285714,0.7946428571428571,0.6339285714285714
frame_000572.png,0.24107142857142858,0.65625,0.49107142857142855,0.65625,0.8348214285714286,0.65625
frame_000573.png,0.20982142857142858,0.6741071428571429,0.4419642857142857,0.6741071428571429,0.8482142857142857,0.6741071428571429
frame_000575.png,0.1875,0.6785714285714286,0.48660714285714285,0.6785714285714286,0.8705357142857143,0.6741071428571429
frame_000578.png,0.20535714285714285,0.6785714285714286,0.5133928571428571,0.6785714285714286,0.8973214285714286,0.6830357142857143
frame_000582.png,0.20982142857142858,0.6785714285714286,0.5044642857142857,0.6785714285714286,0.8705357142857143,0.6785714285714286
frame_000584.png,0.27232142857142855,0.6741071428571429,0.5535714285714286,0.6785714285714286,0.84375,0.6785714285714286
frame_000587.png,0.22767857142857142,0.6785714285714286,0.5089285714285714,0.6785714285714286,0.8482142857142857,0.6785714285714286
frame_000589.png,0.28125,0.6830357142857143,0.5535714285714286,0.6919642857142857,0.8660714285714286,0.6919642857142857
frame_000590.png,0.2857142857142857,0.6919642857142857,0.5491071428571429,0.6919642857142857,0.8660714285714286,0.6830357142857143
frame_000591.png,0.3125,0.6830357142857143,0.6071428571428571,0.6830357142857143,0.8526785714285714,0.6830357142857143
frame_000595.png,0.32589285714285715,0.6741071428571429,0.6339285714285714,0.6785714285714286,0.8973214285714286,0.6785714285714286
frame_000596.png,0.4017857142857143,0.6339285714285714,0.7053571428571429,0.6383928571428571,0.9285714285714286,0.625
frame_000599.png,0.3705357142857143,0.6428571428571429,0.7053571428571429,0.6517857142857143,0.9910714285714286,0.6428571428571429
frame_000603.png,0.45535714285714285,0.6339285714285714,0.7723214285714286,0.6339285714285714,0.9866071428571429,0.6205357142857143
frame_000608.png,0.41517857142857145,0.65625,0.75,0.6428571428571429,0.9866071428571429,0.6383928571428571
frame_000610.png,0.46875,0.6339285714285714,0.7455357142857143,0.6339285714285714,0.9866071428571429,0.6428571428571429
frame_000613.png,0.4330357142857143,0.65625,0.6919642857142857,0.65625,0.9776785714285714,0.65625
frame_000615.png,0.39285714285714285,0.65625,0.6741071428571429,0.65625,0.9866071428571429,0.65625
frame_000617.png,0.38392857142857145,0.6383928571428571,0.6875,0.6339285714285714,0.96875,0.6339285714285714
frame_000618.png,0.3705357142857143,0.6339285714285714,0.6473214285714286,0.6339285714285714,0.9776785714285714,0.6339285714285714
frame_000626.png,0.1875,0.6339285714285714,0.53125,0.6339285714285714,0.96875,0.6339285714285714
frame_000627.png,0.19196428571428573,0.6383928571428571,0.5089285714285714,0.6383928571428571,0.9553571428571429,0.6383928571428571
frame_000628.png,0.18303571428571427,0.6517857142857143,0.4955357142857143,0.6383928571428571,0.9642857142857143,0.6339285714285714
frame_000629.png,0.20982142857142858,0.625,0.49107142857142855,0.625,0.9508928571428571,0.625
frame_000631.png,0.20982142857142858,0.625,0.5669642857142857,0.6116071428571429,0.9375,0.6116071428571429
frame_000633.png,0.18303571428571427,0.6205357142857143,0.5446428571428571,0.6205357142857143,0.9642857142857143,0.6205357142857143
frame_000636.png,0.1875,0.6205357142857143,0.5223214285714286,0.625,0.96875,0.625
frame_000638.png,0.16517857142857142,0.6339285714285714,0.5133928571428571,0.6339285714285714,0.96875,0.6339285714285714
frame_000644.png,0.16517857142857142,0.6339285714285714,0.5357142857142857,0.6339285714285714,0.9732142857142857,0.6339285714285714
frame_000645.png,0.13392857142857142,0.6517857142857143,0.48660714285714285,0.6517857142857143,0.9732142857142857,0.6383928571428571
frame_000646.png,0.12946428571428573,0.65625,0.5133928571428571,0.65625,0.9732142857142857,0.65625
frame_000648.png,0.16964285714285715,0.6339285714285714,0.5044642857142857,0.6339285714285714,0.9464285714285714,0.6339285714285714
frame_000649.png,0.16964285714285715,0.6383928571428571,0.48660714285714285,0.6383928571428571,0.9464285714285714,0.6339285714285714
frame_000652.png,0.14732142857142858,0.6383928571428571,0.53125,0.6517857142857143,0.9732142857142857,0.6517857142857143
frame_000656.png,0.07142857142857142,0.6741071428571429,0.46875,0.6785714285714286,0.9910714285714286,0.6785714285714286
frame_000657.png,0.12053571428571429,0.65625,0.48660714285714285,0.65625,0.9776785714285714,0.6428571428571429
frame_000658.png,0.14285714285714285,0.6383928571428571,0.5044642857142857,0.6339285714285714,0.9910714285714286,0.6339285714285714
frame_000662.png,0.11160714285714286,0.6339285714285714,0.5044642857142857,0.625,0.9910714285714286,0.6428571428571429
frame_000666.png,0.09375,0.6339285714285714,0.48214285714285715,0.6339285714285714,0.96875,0.625
frame_000667.png,0.12053571428571429,0.6339285714285714,0.5089285714285714,0.6339285714285714,0.9642857142857143,0.6339285714285714
frame_000669.png,0.10714285714285714,0.6339285714285714,0.4732142857142857,0.6339285714285714,0.96875,0.6339285714285714
frame_000671.png,0.11160714285714286,0.625,0.4732142857142857,0.6160714285714286,0.9107142857142857,0.6116071428571429
frame_000677.png,0.13392857142857142,0.6026785714285714,0.48660714285714285,0.6026785714285714,0.8928571428571429,0.6026785714285714
frame_000678.png,0.12053571428571429,0.6116071428571429,0.45535714285714285,0.6116071428571429,0.8928571428571429,0.6116071428571429
frame_000790.png,0.11160714285714286,0.625,0.45535714285714285,0.625,0.9330357142857143,0.6205357142857143
frame_000795.png,0.12946428571428573,0.6116071428571429,0.4642857142857143,0.6116071428571429,0.8883928571428571,0.6116071428571429
frame_000801.png,0.16517857142857142,0.59375,0.4955357142857143,0.6116071428571429,0.8973214285714286,0.6116071428571429
frame_000810.png,0.14285714285714285,0.6116071428571429,0.4955357142857143,0.6116071428571429,0.9285714285714286,0.6339285714285714
frame_000812.png,0.13392857142857142,0.6160714285714286,0.49107142857142855,0.6160714285714286,0.9151785714285714,0.6160714285714286
frame_000816.png,0.12946428571428573,0.5982142857142857,0.5089285714285714,0.6026785714285714,0.9464285714285714,0.6116071428571429
frame_000818.png,0.14285714285714285,0.6026785714285714,0.5089285714285714,0.6116071428571429,0.9241071428571429,0.6116071428571429
frame_000819.png,0.13392857142857142,0.6116071428571429,0.48214285714285715,0.6116071428571429,0.9330357142857143,0.6205357142857143
frame_000821.png,0.12946428571428573,0.6116071428571429,0.5089285714285714,0.6026785714285714,0.9241071428571429,0.6116071428571429
frame_000823.png,0.14285714285714285,0.6116071428571429,0.5089285714285714,0.6205357142857143,0.9553571428571429,0.6339285714285714
frame_000834.png,0.10714285714285714,0.6160714285714286,0.46875,0.6160714285714286,0.9241071428571429,0.6160714285714286
frame_000838.png,0.14732142857142858,0.6116071428571429,0.48660714285714285,0.6116071428571429,0.8973214285714286,0.6116071428571429
frame_000840.png,0.125,0.6160714285714286,0.4732142857142857,0.625,0.9464285714285714,0.6160714285714286
frame_000845.png,0.15178571428571427,0.5982142857142857,0.5044642857142857,0.5982142857142857,0.8839285714285714,0.5848214285714286
frame_000847.png,0.15178571428571427,0.59375,0.45089285714285715,0.5982142857142857,0.9151785714285714,0.59375
frame_000849.png,0.16517857142857142,0.5848214285714286,0.4642857142857143,0.5848214285714286,0.8883928571428571,0.5848214285714286
frame_000858.png,0.13392857142857142,0.6026785714285714,0.4732142857142857,0.6205357142857143,0.9464285714285714,0.6205357142857143
frame_000860.png,0.125,0.6116071428571429,0.48214285714285715,0.6026785714285714,0.9553571428571429,0.625
frame_000869.png,0.10714285714285714,0.6205357142857143,0.48660714285714285,0.6160714285714286,0.9330357142857143,0.6116071428571429
frame_000871.png,0.12053571428571429,0.6116071428571429,0.4732142857142857,0.6160714285714286,0.9553571428571429,0.6160714285714286
frame_000884.png,0.16517857142857142,0.6160714285714286,0.4642857142857143,0.6116071428571429,0.90625,0.5982142857142857
frame_000886.png,0.125,0.6116071428571429,0.48214285714285715,0.5848214285714286,0.8660714285714286,0.5848214285714286
frame_000891.png,0.16964285714285715,0.59375,0.53125,0.6116071428571429,0.9642857142857143,0.6116071428571429
frame_000893.png,0.16071428571428573,0.6116071428571429,0.4955357142857143,0.6116071428571429,0.9285714285714286,0.6116071428571429
frame_000906.png,0.16517857142857142,0.6026785714285714,0.5223214285714286,0.6026785714285714,0.9241071428571429,0.6026785714285714
frame_000908.png,0.16071428571428573,0.6116071428571429,0.5133928571428571,0.6160714285714286,0.9508928571428571,0.6205357142857143
frame_000915.png,0.12053571428571429,0.6383928571428571,0.5133928571428571,0.6383928571428571,0.96875,0.6383928571428571
frame_000917.png,0.15178571428571427,0.6339285714285714,0.53125,0.6339285714285714,0.9732142857142857,0.6339285714285714
frame_000922.png,0.16964285714285715,0.625,0.46875,0.625,0.9464285714285714,0.6339285714285714
frame_000932.png,0.15178571428571427,0.6339285714285714,0.5133928571428571,0.6339285714285714,0.96875,0.6339285714285714
frame_000947.png,0.13392857142857142,0.6383928571428571,0.5089285714285714,0.6383928571428571,0.96875,0.6339285714285714
frame_000950.png,0.16071428571428573,0.6160714285714286,0.5535714285714286,0.6160714285714286,0.9776785714285714,0.6160714285714286
frame_000958.png,0.16964285714285715,0.6205357142857143,0.5133928571428571,0.6116071428571429,0.96875,0.6026785714285714
frame_000959.png,0.18303571428571427,0.6116071428571429,0.5044642857142857,0.6026785714285714,0.9642857142857143,0.5982142857142857
frame_000961.png,0.17410714285714285,0.5982142857142857,0.5044642857142857,0.6026785714285714,0.9553571428571429,0.6026785714285714
frame_000965.png,0.14285714285714285,0.6160714285714286,0.49107142857142855,0.6116071428571429,0.9642857142857143,0.6116071428571429
frame_001000.png,0.16517857142857142,0.6116071428571429,0.5223214285714286,0.6116071428571429,0.9330357142857143,0.6026785714285714
frame_001013.png,0.17410714285714285,0.59375,0.5357142857142857,0.6026785714285714,0.9464285714285714,0.6116071428571429
frame_001026.png,0.1875,0.5982142857142857,0.5625,0.5982142857142857,0.9375,0.6116071428571429
frame_001031.png,0.16517857142857142,0.625,0.53125,0.6339285714285714,0.9866071428571429,0.6339285714285714
frame_001109.png,0.0625,0.6205357142857143,0.4419642857142857,0.6160714285714286,0.9241071428571429,0.6160714285714286
frame_001115.png,0.09375,0.6116071428571429,0.45535714285714285,0.6116071428571429,0.8928571428571429,0.6026785714285714
frame_001117.png,0.12053571428571429,0.6026785714285714,0.45089285714285715,0.6026785714285714,0.875,0.6026785714285714
frame_001121.png,0.10267857142857142,0.6205357142857143,0.42857142857142855,0.6116071428571429,0.8928571428571429,0.6116071428571429
frame_001130.png,0.12053571428571429,0.6116071428571429,0.4732142857142857,0.6116071428571429,0.90625,0.6160714285714286
frame_001132.png,0.11160714285714286,0.6116071428571429,0.4642857142857143,0.6116071428571429,0.875,0.6116071428571429
frame_001135.png,0.10267857142857142,0.6205357142857143,0.4419642857142857,0.6339285714285714,0.9375,0.6339285714285714
frame_001136.png,0.09375,0.6160714285714286,0.48660714285714285,0.6205357142857143,0.9151785714285714,0.6160714285714286
frame_001138.png,0.09375,0.6116071428571429,0.4107142857142857,0.5982142857142857,0.8571428571428571,0.5982142857142857
frame_001143.png,0.09375,0.6160714285714286,0.4642857142857143,0.6205357142857143,0.9285714285714286,0.6205357142857143
frame_001145.png,0.09375,0.6205357142857143,0.44642857142857145,0.6205357142857143,0.90625,0.6205357142857143
frame_001149.png,0.125,0.6116071428571429,0.4955357142857143,0.6116071428571429,0.875,0.6116071428571429
frame_001161.png,0.11160714285714286,0.6116071428571429,0.4419642857142857,0.6205357142857143,0.8973214285714286,0.6205357142857143
frame_001165.png,0.06696428571428571,0.6339285714285714,0.45089285714285715,0.6339285714285714,0.9464285714285714,0.6339285714285714
frame_001171.png,0.09375,0.6160714285714286,0.45089285714285715,0.6116071428571429,0.875,0.6116071428571429
frame_001174.png,0.08035714285714286,0.6160714285714286,0.4642857142857143,0.6160714285714286,0.875,0.6160714285714286
frame_001180.png,0.09375,0.6205357142857143,0.4330357142857143,0.6205357142857143,0.8973214285714286,0.6205357142857143
frame_001183.png,0.09375,0.6205357142857143,0.48214285714285715,0.6205357142857143,0.9107142857142857,0.6205357142857143
frame_001196.png,0.08035714285714286,0.6160714285714286,0.45535714285714285,0.625,0.8928571428571429,0.625
frame_001209.png,0.05357142857142857,0.625,0.4419642857142857,0.625,0.8973214285714286,0.6339285714285714
frame_001212.png,0.07142857142857142,0.6116071428571429,0.4642857142857143,0.6116071428571429,0.8705357142857143,0.6116071428571429
frame_001213.png,0.08482142857142858,0.6116071428571429,0.4642857142857143,0.6116071428571429,0.90625,0.6116071428571429
frame_001215.png,0.08928571428571429,0.5982142857142857,0.40625,0.6026785714285714,0.8526785714285714,0.6116071428571429
frame_001217.png,0.0625,0.6026785714285714,0.45535714285714285,0.6026785714285714,0.8526785714285714,0.5982142857142857
frame_001218.png,0.049107142857142856,0.6026785714285714,0.42410714285714285,0.6026785714285714,0.8303571428571429,0.5848214285714286
frame_001221.png,0.06696428571428571,0.6116071428571429,0.4419642857142857,0.6026785714285714,0.8571428571428571,0.5982142857142857
frame_001224.png,0.06696428571428571,0.625,0.4419642857142857,0.6160714285714286,0.8705357142857143,0.6026785714285714
frame_001228.png,0.08482142857142858,0.6026785714285714,0.44642857142857145,0.6026785714285714,0.8705357142857143,0.6026785714285714
frame_001231.png,0.05357142857142857,0.6116071428571429,0.41517857142857145,0.6116071428571429,0.875,0.6116071428571429
frame_001232.png,0.05357142857142857,0.6205357142857143,0.46875,0.6205357142857143,0.8973214285714286,0.6205357142857143
frame_001234.png,0.05357142857142857,0.6205357142857143,0.45089285714285715,0.625,0.875,0.6160714285714286
frame_001235.png,0.08035714285714286,0.6116071428571429,0.4419642857142857,0.6116071428571429,0.8839285714285714,0.6116071428571429
frame_001237.png,0.08035714285714286,0.6160714285714286,0.4330357142857143,0.6160714285714286,0.875,0.6116071428571429
frame_001238.png,0.0625,0.625,0.41517857142857145,0.6160714285714286,0.8571428571428571,0.6160714285714286
frame_001239.png,0.06696428571428571,0.6116071428571429,0.45535714285714285,0.6116071428571429,0.8482142857142857,0.6116071428571429
frame_001240.png,0.06696428571428571,0.6026785714285714,0.4107142857142857,0.6026785714285714,0.8080357142857143,0.6026785714285714
frame_001243.png,0.0625,0.6205357142857143,0.4419642857142857,0.6339285714285714,0.9375,0.6339285714285714
frame_001249.png,0.08482142857142858,0.6116071428571429,0.4107142857142857,0.6116071428571429,0.8839285714285714,0.6160714285714286
frame_001250.png,0.07142857142857142,0.6116071428571429,0.42410714285714285,0.5982142857142857,0.8303571428571429,0.6116071428571429
frame_001251.png,0.05357142857142857,0.6205357142857143,0.4330357142857143,0.6160714285714286,0.8526785714285714,0.6026785714285714
frame_001252.png,0.07142857142857142,0.6026785714285714,0.4017857142857143,0.6116071428571429,0.8348214285714286,0.6116071428571429
frame_001257.png,0.09375,0.6026785714285714,0.42410714285714285,0.5848214285714286,0.8080357142857143,0.5848214285714286
frame_001260.png,0.07142857142857142,0.6026785714285714,0.4330357142857143,0.6026785714285714,0.8303571428571429,0.6026785714285714
frame_001261.png,0.049107142857142856,0.6116071428571429,0.4330357142857143,0.6116071428571429,0.8660714285714286,0.6116071428571429
frame_001266.png,0.049107142857142856,0.625,0.4107142857142857,0.6160714285714286,0.8526785714285714,0.6160714285714286
frame_001272.png,0.049107142857142856,0.6116071428571429,0.41517857142857145,0.6116071428571429,0.8973214285714286,0.6205357142857143
frame_001273.png,0.06696428571428571,0.6116071428571429,0.4419642857142857,0.6116071428571429,0.8169642857142857,0.6116071428571429
frame_001277.png,0.049107142857142856,0.6205357142857143,0.4107142857142857,0.6205357142857143,0.8526785714285714,0.6205357142857143
frame_001278.png,0.049107142857142856,0.6116071428571429,0.375,0.6116071428571429,0.8526785714285714,0.6160714285714286
frame_001285.png,0.06696428571428571,0.6160714285714286,0.375,0.6160714285714286,0.8035714285714286,0.6160714285714286
frame_001286.png,0.06696428571428571,0.6205357142857143,0.39285714285714285,0.6205357142857143,0.8125,0.6205357142857143
frame_001289.png,0.07142857142857142,0.59375,0.42857142857142855,0.5982142857142857,0.8080357142857143,0.5982142857142857
frame_001293.png,0.07142857142857142,0.6116071428571429,0.38392857142857145,0.6116071428571429,0.8125,0.6116071428571429
